Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,A91,A92,A93,A94,A95,A96,A97,A98,A99,A100,A101,A102,A103,A104,A105,A106,A107,A108,A109,A110,A111,A112,A113,A114,A115,A116,A117,A118,A119,A120,A121,A122,A123,A124,A125,A126,A127,A128,A129
8/8/20 9:00,23144.46868,,23110.3026,22990.38901,24315.73813,23898.65768,24420.00379,24552.84825,23537.68759,28663.68591,24353.18905,24390.62003,28473.6358,23276.89318,24369.2124,24102.03846,33601.6137,24108.63879,24723.16696,33777.49849,34137.44125,23345.45505,21963.20255,23132.20766,21939.73014,23271.42812,23188.38671,23280.05283,23293.63547,21496.87557,21800.74978,33577.0307,21676.885,17769.20174,17899.24442,17964.00378,22106.00017,22297.63734,17807.40699,17706.86562,18372.95408,22224.70387,17980.86393,21450.82876,21479.04341,17736.80326,22168.19668,23926.90744,21557.66249,21191.19679,23144.47228,22237.45431,21976.64975,22367.57426,18044.38461,23669.45385,22618.07912,23117.28761,22417.52122,8.26889E-05,17881.76967,0.000565007,24847.8857,23522.57739,14056.36842,14070.06745,9398.269843,23210.48101,9366.467131,10590.83679,11957.82981,11981.02566,9680.724447,9635.027652,10334.22423,9306.841652,9500.923497,9686.309104,11768.18549,9611.143039,11698.3003,23286.75305,9740.700717,6934.593903,11372.45587,6871.819665,11414.55562,9555.799547,10532.28223,12830.36313,12655.72379,0.020046924,10468.04746,0.026924596,11300.13103,11183.23869,10435.35297,10272.11417,1236.29063,11482.99096,5376.09837,7388.454639,3340.295766,2088.777276,2184.009466,1512.000497,1219.048103,777.2442357,0.069594747,0.037053933,0.051208591,0.039777093,0.056875507,0.043294873,0.086358016,0.020194413,,0.034832071,0.036893638,0.041424513,0.033836389,0.043460244,0.045278402,0.052505724,0.005201362,0.010343109,0.002395662,0.000574982,0.000551009
8/8/20 10:00,29913.11595,,29863.02772,29645.08845,30103.7374,29959.86896,29851.56595,30289.94485,30027.83562,35612.64246,30160.78403,30306.34162,35368.73935,29780.46503,30253.89597,29909.20112,42179.12061,29924.05876,30319.88488,42589.69346,42707.57218,29042.44648,27129.71188,28955.25688,26907.68124,29926.94883,29118.01694,29806.44653,28888.37888,26940.82639,26935.3249,41892.60581,26677.51383,21811.43896,21753.69637,21878.11345,26645.97494,26924.84895,21847.69858,21934.02808,22340.52782,26620.54371,22120.82188,26772.80546,25693.65372,21572.22525,26865.42242,30506.06384,26869.44162,25424.15908,30064.34109,26991.29675,26939.36397,26907.20506,22019.28591,30460.26547,26927.49626,29551.97638,26861.98354,0.000108669,21708.90033,0.000302927,30378.2522,29369.50367,17672.67537,17410.96173,11929.47707,29154.43096,11949.77447,13041.90549,14715.60409,15074.07401,12105.39809,11972.62824,12894.90881,11722.8497,11857.05737,11825.14732,14779.56393,11982.78488,14579.7687,29188.54332,12081.71499,8931.346919,13965.56137,8831.584056,14009.86903,11909.75957,12775.08351,15930.65811,15929.71192,0.02716608,12758.45232,0.014360844,13753.87744,13743.04819,12870.25793,12641.09146,1452.323581,13206.79885,6742.736965,8594.275483,3792.587688,2478.671177,2566.73041,1896.204744,1423.394648,909.4499725,0.0892094,0.028921624,0.032690909,0.036134464,0.028967318,0.028345493,0.089289813,0.011305373,,0.03249914,0.051139336,0.057314887,0.030023929,0.040760264,0.039127038,0.042775531,0.004793644,0.004132607,0.003629336,0.001408127,0.000985389
8/8/20 11:00,34842.26741,,34764.20242,34505.07284,34332.77855,33985.5904,34404.08866,34508.34081,35304.76513,40793.54624,34653.4393,34518.52305,40572.45028,35125.33565,34647.20488,34511.15482,48281.87716,34244.15792,34692.5218,48922.63338,48787.2424,33068.38716,30510.34822,33212.49685,30360.09233,34703.21725,33118.10174,35131.35702,33228.77084,30565.48509,30483.87564,48426.31005,30402.79323,24794.43237,24815.76257,25183.99965,29808.66798,30067.75106,24963.23895,24943.14011,25247.29391,29627.61413,25122.70426,30663.35076,29040.91117,24641.97594,29828.98148,35623.72802,,28181.44347,34948.30087,30233.63353,30483.31703,30150.1987,25079.7076,35503.16722,30087.5357,34722.06676,30199.16855,6.99156E-05,25012.73555,0.000407429,34569.22158,33684.25707,20478.08778,20272.82001,13777.23734,33186.32185,13508.0634,15014.98483,17058.43144,17001.79888,13765.70093,13661.62168,14446.67922,13423.78808,13574.0763,13420.27905,16885.06767,13876.59696,16720.77176,33525.47536,13592.39782,10389.73421,15561.31219,10277.93843,15554.95708,13539.05107,14745.75435,18248.55672,18252.58352,0.049442249,14590.74776,0.041835476,15517.84453,15557.46028,14521.30012,14352.14958,1553.616445,14305.08195,7091.315548,9266.764677,3985.724038,2745.450936,2717.782503,2067.592748,1551.634353,969.7483361,0.433629662,0.025066398,0.0285383,0.024938091,0.024630613,0.031754576,0.070066256,0.009636669,,0.024710329,0.058090469,0.0310718,0.040905218,0.04456362,0.025880853,0.02959486,0.006198122,0.004670104,0.004766533,0.001271742,0.000583569
8/8/20 12:00,38076.99927,,37831.47032,37641.82363,36994.88027,36584.72644,37069.20198,37222.60481,38180.9886,43489.92946,37081.41964,36935.82231,43245.42536,38588.3312,37298.16322,36886.30741,51943.48482,36906.33222,37147.69658,52799.31541,52761.80928,35513.93618,32704.95088,35432.58335,32608.50169,37751.18965,35328.24287,38221.4177,35566.14463,32706.87697,32672.75405,52173.35403,32654.97886,26712.10669,27163.82081,27003.50595,31524.70147,31488.93693,26738.16445,26750.89913,27132.41469,31283.16766,26966.26708,32388.18666,30786.99519,26700.88424,31599.33607,38950.65843,32580.76382,30137.88556,37983.50524,31745.13145,32506.41635,32121.91698,27116.20443,38530.15278,32020.57473,37865.41059,31798.92588,0.0001081,26890.08426,0.000730278,36727.16575,36260.36606,22019.51746,22092.71908,14573.34169,35558.30376,14681.97579,15766.83277,18616.62897,18487.5262,14888.35255,14668.47122,15504.68432,14437.08103,14488.30144,14598.8867,18145.91584,14812.77416,18130.55853,35692.37527,14639.73646,11282.84755,16850.4056,11184.87836,16549.68847,14686.15394,15593.931,19738.15633,19646.43052,0.018974151,15475.68318,0.033907698,16720.12203,16713.34407,15691.48517,15431.22692,1535.319307,14879.88214,7375.224933,9681.36395,4169.108616,2954.001943,2706.31686,2058.27922,1566.07583,1111.691979,0.105967018,0.021665473,0.021134249,0.021047589,0.024205856,0.021075882,0.059595593,0.017523389,,0.024698311,0.042789436,0.025442091,0.021963616,0.033059064,0.017761644,0.023996911,0.00450486,0.004146191,0.003137044,0.001218504,0.000600144
8/8/20 13:00,40117.3006,,39906.14876,39880.63635,38754.58832,38204.83447,38793.70873,38905.00404,40504.38795,45666.60336,38554.06579,38563.2459,45582.52936,40900.94475,38841.18679,38698.28694,54448.31753,38473.58969,38804.9589,55330.77838,55518.37266,37420.33733,34329.55722,37599.07495,33958.51505,40380.38013,37153.90414,40425.24985,37281.30354,34246.63673,34177.21968,55028.87065,33992.08806,28417.65156,28506.5568,28830.99796,32882.23193,32721.50976,28370.63241,28464.36551,28964.08764,32713.32655,28563.14505,33829.06323,32035.12541,28623.42309,32839.97534,41376.37855,34107.22058,31214.02169,40032.1794,32772.6354,34505.11191,33295.18821,28579.31617,40536.28077,32915.23535,40175.74467,32914.29867,0.000218513,28486.67907,0.00465286,38440.98043,38024.74962,23485.74416,23378.03622,15181.70898,37246.3276,15473.52357,16728.80496,19371.54911,19507.91711,15483.12274,15579.21296,16390.17356,15242.6302,15499.61518,15235.52593,19163.54322,15396.40363,19150.76226,37615.12231,15327.67301,12253.53285,17609.68256,12133.90206,17446.50873,15394.62159,16520.05558,21045.57319,20798.31601,0.008710862,16292.23054,0.043041849,17555.36102,17624.56435,16582.67209,16323.59089,1611.294604,15475.1177,7526.503262,9944.383925,4458.25315,3063.981123,2705.243357,2060.683049,1691.164839,1066.015219,0.09335256,0.019861151,0.019319642,0.018699178,0.018610771,0.018616358,0.050981173,0.017404656,,0.018903964,0.031779382,0.024759713,0.022180831,0.027566009,0.014381753,0.017208176,0.002539691,0.003128118,0.002668647,0.001020776,0.00095146
8/8/20 14:00,41692.56989,,41546.15708,40943.87653,39473.10946,38856.84448,39626.59175,39959.22758,41486.4953,47061.22456,39074.05905,39526.60509,46629.54564,42026.2253,39811.66999,39259.34868,55779.3343,39599.63252,39574.46334,56814.32368,56994.11462,38600.64974,35139.66971,38319.36799,34678.99493,41497.00082,38658.64846,41490.64316,38308.41388,35163.73431,34748.5052,56385.86206,34728.96303,29087.20383,29079.21117,29326.87774,33310.83544,33180.95162,29262.394,29390.13449,29739.02324,33058.39473,29080.56728,34821.4804,32551.64926,29219.33072,33299.72361,42224.00576,34907.05595,31837.42114,41262.47453,33088.73266,35257.65228,33505.3475,29106.38771,42156.41022,33432.56153,41448.67927,33216.79563,0.038807024,29328.61031,0.000728649,39092.23689,38528.31166,24169.62369,24096.16491,15676.37056,38375.27627,15649.18761,16740.62427,19729.82023,20175.71011,15787.81307,16283.31892,16650.9437,15649.03955,16041.02583,15665.28257,19644.28747,15936.10248,19394.42398,38356.124,15707.343,12460.50541,17829.39228,12545.99414,17642.01718,15809.77911,16612.53963,21210.22721,21241.17034,0.004417156,16458.50291,0.005988444,17454.61497,17764.71579,16705.33116,16392.92854,1577.117294,15407.89303,7908.3704,10185.54481,4495.529976,3162.041912,2761.160485,2095.190022,1703.412466,1088.906356,0.100703489,0.020412109,0.024792964,0.017391218,0.017238691,0.018084436,0.051140978,0.010850584,,0.020470193,0.0212137,0.034651073,0.026475904,0.027168762,0.009100098,0.012343207,0.002256691,0.003181271,0.003742287,0.000499824,0.000837591
8/8/20 15:00,42386.24422,,41948.95303,41656.21409,40091.68635,39703.11008,39959.90261,40359.66822,42040.81632,46365.31168,39940.24762,40105.04997,45919.47257,42353.23794,40499.24126,39670.3721,56400.56901,40178.18374,40269.37841,57344.07956,57704.00062,38528.00995,35352.94762,39001.21803,35151.41779,41882.7191,38987.52017,42005.2919,38500.46138,35380.30608,35074.01561,57015.66058,35304.97883,28583.92245,28668.45798,29000.3445,33778.53617,33730.52296,28906.15926,28923.71182,29246.87013,33298.71483,28899.09573,35049.65612,32670.39566,28858.12526,33702.27605,42880.79637,35174.54568,32375.3637,41912.06699,33822.8083,35696.19205,33925.9811,28777.6632,42864.3175,33915.61362,42007.81526,33706.26709,5.92444E-05,28924.89381,0.000590958,39969.97289,39185.31094,24205.81657,24467.71849,15969.46748,38674.44978,15588.82856,16707.59091,19910.3314,20494.31045,15925.33684,16095.2967,16311.34375,15882.46598,16106.35646,15809.68528,20149.98382,15930.186,19771.39405,39276.94368,15897.73259,12780.13269,17660.58872,12869.13701,17436.36259,15961.14375,16468.04477,21651.05365,21552.28299,0.015142916,16167.16721,0.014317084,17305.18515,17407.47604,16511.5713,16313.98452,1686.74524,15980.03681,7922.48482,10270.67871,4447.05228,3254.128776,2882.42995,2075.54222,1662.922834,1024.171686,0.098728858,0.024678253,0.018126282,0.017638413,0.02067954,0.017784142,0.048829164,0.010480856,,0.017934769,0.035669207,0.038662549,0.018333273,0.028252111,0.005897482,0.0091638,0.004257647,0.002290318,0.002668684,0.000427444,0.000233873
8/8/20 16:00,42743.74833,,42665.49873,41785.99669,40696.01442,39761.64516,39918.10934,40322.62311,42591.93262,46694.6195,40275.88408,39860.98907,45974.01339,42744.70337,40613.69087,39910.80714,57269.58121,40319.19949,39956.78995,57870.58118,58018.6595,39645.58532,36292.56884,39632.62757,36120.52771,42531.895,39563.17445,42249.96019,39358.01272,36292.52588,35914.96592,58051.86526,35745.50271,28400.63832,28686.42039,28929.69156,33533.15283,33773.60269,28733.40035,28654.18975,29117.32645,33465.30954,28621.20034,35617.19634,32367.87662,28551.55663,33601.90927,43563.69121,36020.63461,32671.06277,42412.2087,33802.6031,36388.0036,33721.59508,28965.07908,43386.81286,33620.80295,42279.15693,33558.02692,0.000113444,28884.08685,0.000550973,40001.19865,39033.66196,24201.70493,24359.31031,16029.28161,39265.6964,15813.92017,16523.98301,20071.68161,20137.38873,16154.6146,16157.05631,16152.2834,16144.89291,16338.20801,15896.94043,20005.67933,16138.43984,19843.24125,39753.4702,16067.89541,12929.61385,17512.45063,12872.58296,17500.51365,16051.84419,16459.64599,21559.04891,21419.92675,0.015651333,16457.98526,0.014973911,17238.1764,17335.622,16434.38504,16291.41577,1712.929208,16297.84255,8166.922295,10498.87983,4728.509422,3273.248721,2933.041344,2159.381209,1585.24137,1042.64862,0.077437864,0.018382611,0.018538369,0.017977011,0.018676282,0.018215942,0.041254564,0.0137445,,0.022672036,0.025889133,0.028374578,0.034274427,0.024836271,0.005219916,0.007438322,0.003599453,0.002244544,0.004107673,0.000461438,0.000348693
8/8/20 17:00,42828.34018,,42429.7647,42081.8881,39652.41916,39162.44572,39580.07181,39802.5891,42930.03296,46505.82212,39502.44716,39385.86058,46165.96038,43088.42342,40165.53233,39348.81525,57001.76536,39870.49856,39862.34058,58306.1673,57936.743,39220.97194,36251.32295,39571.63245,36092.23055,42233.44919,39359.56845,42451.6439,39306.72744,36125.26169,35943.5764,57637.54277,35664.35474,28387.10043,28520.59845,28848.76923,33327.17431,33268.04152,28516.22447,28721.09,28974.87175,33456.30794,28625.41793,35739.40014,32166.58472,28480.07842,33504.37728,43975.79753,35840.78655,32148.87858,42747.95534,33400.7748,36189.86584,33338.77528,28843.45648,43039.93369,33414.28006,42541.78935,33257.41565,0.0000522,28744.61383,0.000354069,39739.48618,38635.75727,23903.57686,23808.47598,16033.10548,39234.81076,15740.23286,16521.51278,19512.61023,19924.82133,16194.15929,16145.30979,16170.50313,15979.99559,16186.78462,16019.66377,19756.4679,15941.22715,19450.29628,39791.82672,15889.44245,12714.69728,17321.29414,12610.91371,17385.3977,16051.47512,16414.90845,21516.96897,21024.75526,0.019853449,16357.80823,0.016410418,17406.21993,17272.17948,16305.82018,16234.62661,1738.555332,16016.71552,8138.224921,10654.28341,4658.532407,3223.807239,2877.602775,2152.559054,1492.751323,1090.231598,0.060558213,0.019437527,0.023007118,0.020302296,0.020171513,0.02373812,0.049935891,0.009861696,,0.020548598,0.027971249,0.027206484,0.025903904,0.02273088,0.002968771,0.0056598,0.003031036,0.002227236,0.002687458,0.001057231,0.000303076
8/8/20 18:00,41968.41872,,42041.21116,41411.85754,39879.31894,38897.41981,39413.83619,39659.63954,42183.65506,46542.83004,39159.37227,39129.20613,46334.72187,42013.07585,39764.1876,38924.20775,56038.90551,39387.37786,39647.92066,57027.15048,56837.32299,38518.67675,35415.57313,38456.59522,35125.15629,41669.02666,38443.55388,41704.34098,38365.72304,35170.80898,34884.61924,56804.74611,35014.63577,28233.11725,28885.45444,28824.30599,32990.9692,32935.54774,28829.0684,28876.37372,28901.03784,32984.36696,29048.1798,34939.22717,31994.52095,28602.33799,33085.37708,43394.19566,35006.15541,31919.442,42386.65907,33187.73226,35317.63147,33518.18502,28755.17828,42804.13943,33157.01318,41932.14667,33491.55091,6.29778E-05,28918.22087,0.000341827,39404.00365,38595.20766,23481.13658,23538.22157,15639.77373,38620.82975,15498.13945,16353.4779,19370.38916,19670.69979,16093.98721,15997.70523,16274.54249,15693.20359,15908.09506,15917.54436,19519.18849,15666.67676,19365.86966,38881.47238,15700.74218,12774.57174,17501.90165,12729.15608,17462.33626,15917.57271,16465.50952,21075.85261,20589.93794,0.025233689,16453.35346,0.020348622,17368.1372,17319.87034,16548.28886,16431.91635,1708.237402,15909.08266,8015.015083,10266.27293,4753.663272,3235.156911,2937.549319,2032.254229,1513.739531,1095.724235,0.053937638,0.016160578,0.01739898,0.016861209,0.016546107,0.016923227,0.041504953,0.0063795,,0.017077216,0.030128893,0.025641324,0.023444853,0.014671751,0.001559402,0.00400618,0.004095096,0.002204271,0.002371878,0.001425729,0.000103976
8/8/20 19:00,42026.70019,,41771.61812,41464.097,39440.2708,39007.50474,39531.17962,39734.95722,42218.81407,46326.832,39253.34409,39216.09559,45753.88031,41817.34924,39404.00819,38817.66067,55940.91153,39473.31885,39254.87815,57067.96912,56463.83243,38514.92885,34561.37617,38327.3683,35090.39799,41662.35893,38062.98637,41790.88683,37962.46216,34829.85056,34358.62275,56535.62964,34442.71346,28256.78784,28723.27904,28714.5965,33269.72629,32853.17508,28775.73305,28692.60416,29008.21057,32695.76035,28680.46734,34655.34558,31990.65583,28382.46033,33046.27462,42861.02927,34369.01194,32013.11828,41876.19251,32897.30643,34802.82848,33303.66808,28625.44255,42545.1678,32827.18917,41816.25442,33306.16159,5.14467E-05,28658.05293,0.00842132,39202.35184,38282.74471,23588.69824,23351.52836,15739.86383,38158.78889,15536.95061,16362.57178,19335.91714,19426.7028,16095.93543,15825.43426,16074.88842,15782.85422,15932.40146,15903.06043,19184.57486,15749.46227,19289.85679,38731.42421,15794.74325,12907.26267,17369.14467,12791.01094,17273.61029,15744.90434,16404.31293,20983.73854,20546.70187,0.015136729,16072.21776,0.029958462,17176.93641,17354.90282,16250.26573,16290.58081,1721.839889,15820.93326,7894.265698,10213.93631,4753.852831,3231.660047,2913.289393,1916.342112,1553.070899,1166.451475,0.045935333,0.01373648,0.013316384,0.012885033,0.013021364,0.013513049,0.027026138,0.018371587,,0.013399153,0.039003698,0.016023647,0.02178992,0.01223862,0.001557827,0.003047533,0.003819462,0.00128638,0.001505738,0.000626507,0.000114856
8/8/20 20:00,42477.21549,,41758.61965,41530.28621,39547.52986,39314.29348,39653.78557,39432.38974,42132.81342,46176.31992,39085.19318,38914.33169,45433.86297,41787.43656,39538.19726,38962.91169,56610.21925,39645.19027,39591.95282,57779.07151,57335.77258,38589.99848,34519.18724,38456.4969,35007.2063,41700.00605,38170.60145,41679.75401,38268.79311,34804.22475,34279.00598,57392.92332,34318.82978,27881.0854,28276.83647,28417.6297,33753.40579,33124.51757,28215.81171,28234.98133,28783.05368,33093.31596,28245.13137,34367.69556,32601.32842,27957.76195,33385.70885,42839.67821,34649.89397,32409.91308,42100.84979,33536.61107,34662.23672,34125.63787,28233.20769,42811.20938,33498.10582,42054.00673,33868.06782,0.000600058,28178.80776,0.000837449,39414.40651,38551.65742,23113.09377,23059.77828,15819.71297,38458.37256,15620.54216,16355.12073,19351.80877,19201.4289,16138.79264,15876.79006,16032.32633,15981.90028,16274.35253,15779.11149,19237.22531,15921.5681,19055.10322,38726.59719,16027.74015,13001.40193,17209.06019,12953.62353,17224.99531,15707.00548,16315.19749,20927.34994,20550.03416,0.042689067,15992.59733,0.069461493,17255.78534,17379.54062,16285.30727,16173.47956,1750.245742,16609.09365,8085.677953,10388.64679,4776.848742,3318.538537,2812.901544,2059.867119,1613.948924,1221.536347,0.065240367,0.009291933,0.009525518,0.009236111,0.008956667,0.009826527,0.023085578,0.007212264,,0.009723107,0.025222678,0.012850064,0.013598287,0.011252202,0.002101782,0.003030736,0.003282567,0.000400933,0.001527467,0.000490033,0.000240093
8/8/20 21:00,42261.91932,,41986.58074,41689.96791,39959.63293,39686.54456,40424.25059,40080.00143,42490.87167,45748.22725,,39519.03342,45711.99326,42205.60503,,39718.37425,57606.42304,39956.19406,40301.11513,58099.44291,57931.29193,39024.82709,34645.19144,38815.96515,35278.51432,41925.82953,38785.55692,41621.13845,38468.80237,34978.10333,34571.83271,57464.41135,34362.45942,27591.14521,27926.51278,28135.01229,34163.50894,33814.11848,28099.50227,28085.08348,28010.47028,33521.41273,27691.03553,34604.33152,33078.90416,27679.22392,34039.01668,43437.06596,34624.02008,32755.5779,42049.99017,34099.71351,34915.24084,34444.79384,28073.27691,43199.56619,33885.26123,42179.43114,34242.21592,0.00004704,27904.33254,0.000278587,39751.79785,38692.36258,23292.74124,23060.09568,16128.97677,38624.06471,15951.92705,16120.58685,19386.50089,19292.48049,16477.45151,16365.91742,15912.70545,16222.71291,16386.60421,16142.33401,19415.79854,16057.36094,18774.51676,38815.33019,16267.43038,12989.40163,17240.24073,12998.53195,17092.53986,16193.30578,16120.05547,20909.93374,20875.12064,0.033436418,15949.03393,0.031418738,17212.0631,17192.66547,16081.78,16133.70886,1879.134866,18028.77291,8776.798452,11175.53591,5017.336847,3550.363002,2895.491731,2233.21485,1766.929575,1242.023551,0.021118516,0.00623882,0.006551591,0.006360331,0.00619824,0.006152671,0.020472944,0.004902293,,0.006410098,0.016428098,0.005868404,0.009000042,0.005347407,0.005635918,0.005471616,0.002213878,0.000549138,0.001035607,0.000201662,2.18689E-05
8/8/20 22:00,43098.01951,,42657.94907,42128.20512,40590.09361,39590.95905,40927.38934,40609.72027,43015.12922,45751.99992,40747.84664,40287.84079,45893.20927,42762.38771,41320.39959,39973.25492,56719.07676,40815.04775,41123.37696,57683.75033,57483.79584,39047.77388,34763.80553,38776.19404,35169.51506,42510.70982,38643.28441,42332.4525,38276.88125,34906.54695,34660.35417,56552.88049,34346.27234,26545.34711,26985.46276,26715.9882,34442.78205,33711.59937,26991.35833,26870.43276,26838.69121,33922.0721,26684.4625,34709.07613,33417.34891,26449.92048,34062.23227,43787.86767,34830.80113,32873.41208,42937.7348,34167.52792,35009.3915,34379.10471,26894.6039,43517.70703,34023.19436,42892.19939,34138.58565,0.000136653,26768.91951,0.000216602,40524.71177,39396.0173,23406.38304,23359.28193,16454.48418,38604.42074,16504.86583,16001.10692,19436.75266,19233.0943,16925.40239,16616.43465,15739.7443,16499.75423,16846.36817,16472.17346,19520.69923,16313.66609,18935.19368,38781.16285,16567.78778,13130.78909,16928.90168,13100.76169,16802.92817,16270.07635,15948.19743,21328.19425,21348.28858,0.036880684,15811.44265,0.00791408,17040.21596,17142.24702,15806.462,15717.12916,2089.592575,18702.04433,9470.494082,11878.24511,5043.009599,3914.707449,3007.741381,2399.608193,1746.321253,1435.30275,0.014941247,0.004991487,0.004763684,0.004445322,0.004789264,0.004720636,0.016140904,0.0037881,,0.004753896,0.011375211,0.006396396,0.007948991,0.003735011,0.010442618,0.010358202,0.001680236,0.000370193,0.000687436,0.000381453,4.34222E-06
8/8/20 23:00,42382.33894,,41970.13636,41518.62826,39027.40973,38052.74174,39321.97485,38962.26818,42553.12245,43855.94421,39435.90184,38916.93696,43279.15577,42351.72007,39451.03245,38413.30181,53809.84487,39223.71679,39306.40043,54663.27283,54854.64487,36765.54484,33115.11564,36915.3496,33050.39852,41997.30103,36459.71175,42003.26141,36672.62424,32882.58739,33079.25402,54025.8798,32571.70795,24327.57078,24480.06916,24332.16471,32163.92817,31674.79307,24456.44656,24339.06832,24397.19401,31909.63343,24452.23708,32866.69813,30916.76549,24205.81437,31707.62255,42925.92661,32728.47102,30632.56594,42374.00323,32257.54342,33245.53193,32124.0609,24625.14583,42962.07279,31742.60995,42054.48331,32435.01728,6.96089E-05,24677.38047,0.000376844,39118.33909,38238.10419,22430.32775,22186.71187,16079.35781,36609.39212,15956.00979,14953.56574,18521.27059,18445.43332,16395.52127,16326.05142,14775.35124,16293.45792,16411.85652,16084.23477,18521.43614,16098.0904,18210.66305,36804.83594,16306.36368,12563.05335,15754.48537,12722.26058,15599.21958,15993.99862,15080.15345,20283.28888,20221.56615,0.012849378,14841.43858,0.015403013,16185.5059,16363.19083,15038.95443,14904.94356,2055.849598,17951.38485,9840.189594,11724.8566,4676.698441,3715.588634,3249.436513,2473.351611,1628.87499,1356.96739,0.014905878,0.008724767,0.00857752,0.008772033,0.008587031,0.008596544,0.013523482,0.00411698,,0.008538936,0.013470022,0.00770248,0.005778927,0.001612487,0.015367133,0.016247318,0.002657656,0.000515911,0.00037736,6.46711E-05,0
8/9/20 0:00,38503.21689,,37903.70403,37713.93086,34460.07171,34043.35296,34872.36128,34572.35394,,,34602.20514,34249.73995,,,,,47196.7539,,,47656.11087,48151.71457,31808.70326,28355.32232,31795.15471,28272.18967,38035.50904,31478.27696,38072.65441,31310.75075,28102.12451,27864.01513,47377.17085,27828.29441,20729.32527,21011.88656,20930.77951,27130.18415,26922.97936,20882.80615,20988.76495,20641.49873,26898.47702,20970.03416,,26470.60267,20488.73937,26652.44103,39289.64397,,25725.64141,38481.51443,,28205.39076,26995.37569,,39067.81426,,38219.7394,27584.18618,,,,34598.07175,33475.75061,19968.78316,19814.09835,13955.45128,31760.60293,13933.51189,,16425.21671,16314.03668,14532.31573,14394.84097,,14333.64191,14404.52601,14039.09235,16483.84193,14236.66985,15960.6989,31973.49653,14335.62722,11310.79022,,11231.20681,,14064.49691,13026.89424,,,0.001679298,12894.20916,0.008147787,14189.07238,14576.32143,12987.66341,13193.66487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/20 1:00,31895.41266,,32042.95942,31613.71501,28148.03837,27818.29022,28810.61118,28237.82871,,,28368.47983,28303.42205,,,,,37981.47057,,,38275.42408,38735.71561,25389.01603,22466.75317,25635.00857,22404.02594,31887.40752,25510.05454,31963.11701,25203.55217,,22264.03833,38125.01484,22099.76002,16756.34202,17045.59157,16831.44263,21658.14581,21071.10464,16699.70047,16797.61783,16932.5882,21318.68811,16837.64575,,20986.60983,16462.15916,21175.88108,32774.45685,,20480.02667,32141.00627,,22485.3623,21296.15542,,32844.75833,,32134.54452,21842.93659,,,,27953.42944,27382.68906,16775.54532,16396.08615,11331.05565,25607.87833,11303.16671,,13407.90488,13404.8114,11997.41369,11506.9951,,11723.94834,11682.23093,11276.09103,13724.53551,11623.99296,12979.42378,25558.03533,11560.90166,9299.24329,,9340.117722,,11350.41502,10284.27411,,,0.003495973,10297.93577,0.001315876,11849.61958,11815.45875,10302.11167,10455.7284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/20 2:00,25038.3863,,25033.17159,25023.16806,21477.07622,21314.36216,21906.81396,21688.86483,,23363.81064,21829.78503,22006.03675,23335.45478,,,,28107.69483,,,28869.5736,28781.8822,19079.9036,16450.08418,18887.86707,,24948.77642,19301.02479,25249.62512,19096.17063,,16378.69421,28428.19271,16225.13109,12403.11609,12467.92571,12565.92165,16641.25989,15781.69069,12520.89885,12399.14788,12532.03164,16219.47262,12647.77922,,15798.1363,12337.19752,15889.24032,25870.51299,,15549.58173,25380.49573,,16366.78907,,12574.63727,25737.96698,,25114.62109,16256.13618,,12542.23221,,21918.78034,21044.69259,13035.01302,12735.51038,8554.885666,19758.28526,8446.607297,7588.321574,10304.21677,10481.87769,8954.799881,8477.477297,7637.030485,8821.615511,8837.895586,8753.766428,10423.84337,8862.267252,10062.65488,19343.8509,8533.95098,7233.651022,8036.491112,7263.806808,8049.435244,8687.711343,7618.580952,,,0.001395742,7657.358802,0.000654907,8744.027664,8726.658259,7613.099939,7845.895491,,,,,2228.685834,,,,1160.131938,676.2681253,,,,,,,,,,,,,,,,,,,,,
